czas;code;val_num;val_str;val_combined
2026-08-24 17:27:49;disc_temp;"24;7";;"24;7"
2026-08-24 17:27:56;tank_temp;"43;1";;"43;1"
2026-08-24 17:28:07;out_water_temp;"26;4";;"26;4"
2026-08-24 17:29:27;in_water_temp;"25;4";;"25;4"
2026-08-24 17:31:31;tank_temp;"42;8";;"42;8"
2026-08-24 17:31:53;tidr;"23;4";;"23;4"
2026-08-24 17:32:55;fault_flag;;False;"0;0"
2026-08-24 17:32:55;back_temp;"23;1";;"23;1"
2026-08-24 17:32:55;protect_flag;;False;"0;0"
2026-08-24 17:32:55;comp_freq;"0;0";;"0;0"
2026-08-24 17:32:55;m_eev;"480;0";;"480;0"
2026-08-24 17:32:55;a_eev;"10;0";;"10;0"
2026-08-24 17:32:55;ac_fan;;close;
2026-08-24 17:32:55;freeze;;False;"0;0"
2026-08-24 17:32:55;dc_fan1;"0;0";;"0;0"
2026-08-24 17:32:55;defrost;;False;"0;0"
2026-08-24 17:32:55;dc_fan2;"0;0";;"0;0"
2026-08-24 17:32:55;pump_sta;;False;"0;0"
2026-08-24 17:32:55;flow_rate;"0;0";;"0;0"
2026-08-24 17:32:55;valve;;False;"0;0"
2026-08-24 17:32:55;amb_temp;"16;5";;"16;5"
2026-08-24 17:32:55;ac_curr;"0;0";;"0;0"
2026-08-24 17:32:55;disc_temp;"24;5";;"24;5"
2026-08-24 17:33:07;out_water_temp;"26;2";;"26;2"
2026-08-24 17:34:28;in_water_temp;"25;3";;"25;3"
2026-08-24 17:36:31;tank_temp;"42;7";;"42;7"
2026-08-24 17:36:56;tidr;"23;4";;"23;4"
2026-08-24 17:37:55;fault_flag;;False;"0;0"
2026-08-24 17:37:55;back_temp;"22;9";;"22;9"
2026-08-24 17:37:55;protect_flag;;False;"0;0"
2026-08-24 17:37:55;comp_freq;"0;0";;"0;0"
2026-08-24 17:37:55;m_eev;"480;0";;"480;0"
2026-08-24 17:37:55;a_eev;"10;0";;"10;0"
2026-08-24 17:37:55;ac_fan;;close;
2026-08-24 17:37:55;freeze;;False;"0;0"
2026-08-24 17:37:55;dc_fan1;"0;0";;"0;0"
2026-08-24 17:37:55;defrost;;False;"0;0"
2026-08-24 17:37:55;dc_fan2;"0;0";;"0;0"
2026-08-24 17:37:55;pump_sta;;False;"0;0"
2026-08-24 17:37:55;flow_rate;"0;0";;"0;0"
2026-08-24 17:37:55;valve;;False;"0;0"
2026-08-24 17:37:55;amb_temp;"16;4";;"16;4"
2026-08-24 17:37:55;ac_curr;"0;0";;"0;0"
2026-08-24 17:37:55;disc_temp;"24;1";;"24;1"
2026-08-24 17:38:11;out_water_temp;"26;0";;"26;0"
2026-08-24 17:38:59;in_water_temp;"25;0";;"25;0"
2026-08-24 17:39:58;tidr;"23;3";;"23;3"
2026-08-24 17:41:32;tank_temp;"42;8";;"42;8"
2026-08-24 17:42:11;tidr;"23;4";;"23;4"
2026-08-24 17:42:55;fault_flag;;False;"0;0"
2026-08-24 17:42:55;back_temp;"22;8";;"22;8"
2026-08-24 17:42:55;protect_flag;;False;"0;0"
2026-08-24 17:42:55;comp_freq;"0;0";;"0;0"
2026-08-24 17:42:55;m_eev;"480;0";;"480;0"
2026-08-24 17:42:55;a_eev;"10;0";;"10;0"
2026-08-24 17:42:55;ac_fan;;close;
2026-08-24 17:42:55;freeze;;False;"0;0"
2026-08-24 17:42:55;dc_fan1;"0;0";;"0;0"
2026-08-24 17:42:55;defrost;;False;"0;0"
2026-08-24 17:42:55;dc_fan2;"0;0";;"0;0"
2026-08-24 17:42:55;pump_sta;;False;"0;0"
2026-08-24 17:42:55;flow_rate;"0;0";;"0;0"
2026-08-24 17:42:55;valve;;False;"0;0"
2026-08-24 17:42:55;amb_temp;"16;1";;"16;1"
2026-08-24 17:42:55;ac_curr;"0;0";;"0;0"
2026-08-24 17:42:55;disc_temp;"24;0";;"24;0"
2026-08-24 17:43:13;out_water_temp;"25;8";;"25;8"
2026-08-24 17:44:02;in_water_temp;"24;8";;"24;8"
2026-08-24 17:46:35;tank_temp;"42;7";;"42;7"
2026-08-24 17:47:17;tidr;"23;4";;"23;4"
2026-08-24 17:47:57;fault_flag;;False;"0;0"
2026-08-24 17:47:57;back_temp;"22;5";;"22;5"
2026-08-24 17:47:57;protect_flag;;False;"0;0"
2026-08-24 17:47:57;comp_freq;"0;0";;"0;0"
2026-08-24 17:47:57;m_eev;"480;0";;"480;0"
2026-08-24 17:47:57;a_eev;"10;0";;"10;0"
2026-08-24 17:47:57;ac_fan;;close;
2026-08-24 17:47:57;freeze;;False;"0;0"
2026-08-24 17:47:57;dc_fan1;"0;0";;"0;0"
2026-08-24 17:47:57;defrost;;False;"0;0"
2026-08-24 17:47:57;dc_fan2;"0;0";;"0;0"
2026-08-24 17:47:57;pump_sta;;False;"0;0"
2026-08-24 17:47:57;flow_rate;"0;0";;"0;0"
2026-08-24 17:47:57;valve;;False;"0;0"
2026-08-24 17:47:57;amb_temp;"15;9";;"15;9"
2026-08-24 17:47:57;ac_curr;"0;0";;"0;0"
2026-08-24 17:47:57;disc_temp;"23;8";;"23;8"
2026-08-24 17:48:16;out_water_temp;"25;6";;"25;6"
2026-08-24 17:49:08;in_water_temp;"24;7";;"24;7"
2026-08-24 17:49:19;tank_temp;"42;4";;"42;4"
2026-08-24 17:51:19;out_water_temp;"25;4";;"25;4"
2026-08-24 17:52:23;tidr;"23;4";;"23;4"
2026-08-24 17:52:59;fault_flag;;False;"0;0"
2026-08-24 17:52:59;back_temp;"22;3";;"22;3"
2026-08-24 17:52:59;protect_flag;;False;"0;0"
2026-08-24 17:52:59;comp_freq;"0;0";;"0;0"
2026-08-24 17:52:59;m_eev;"480;0";;"480;0"
2026-08-24 17:52:59;a_eev;"10;0";;"10;0"
2026-08-24 17:52:59;ac_fan;;close;
2026-08-24 17:52:59;freeze;;False;"0;0"
2026-08-24 17:52:59;dc_fan1;"0;0";;"0;0"
2026-08-24 17:52:59;defrost;;False;"0;0"
2026-08-24 17:52:59;dc_fan2;"0;0";;"0;0"
2026-08-24 17:52:59;pump_sta;;False;"0;0"
2026-08-24 17:52:59;flow_rate;"0;0";;"0;0"
2026-08-24 17:52:59;valve;;False;"0;0"
2026-08-24 17:52:59;amb_temp;"15;8";;"15;8"
2026-08-24 17:52:59;ac_curr;"0;0";;"0;0"
2026-08-24 17:52:59;disc_temp;"23;6";;"23;6"
2026-08-24 17:53:58;in_water_temp;"24;4";;"24;4"
2026-08-24 17:54:28;tank_temp;"42;4";;"42;4"
2026-08-24 17:56:22;out_water_temp;"25;3";;"25;3"
2026-08-24 17:57:29;tidr;"23;4";;"23;4"
2026-08-24 17:58:00;fault_flag;;False;"0;0"
2026-08-24 17:58:00;back_temp;"22;2";;"22;2"
2026-08-24 17:58:00;protect_flag;;False;"0;0"
2026-08-24 17:58:00;comp_freq;"0;0";;"0;0"
2026-08-24 17:58:00;m_eev;"480;0";;"480;0"
2026-08-24 17:58:00;a_eev;"10;0";;"10;0"
2026-08-24 17:58:00;ac_fan;;close;
2026-08-24 17:58:00;freeze;;False;"0;0"
2026-08-24 17:58:00;dc_fan1;"0;0";;"0;0"
2026-08-24 17:58:00;defrost;;False;"0;0"
2026-08-24 17:58:00;dc_fan2;"0;0";;"0;0"
2026-08-24 17:58:00;pump_sta;;False;"0;0"
2026-08-24 17:58:00;flow_rate;"0;0";;"0;0"
2026-08-24 17:58:00;valve;;False;"0;0"
2026-08-24 17:58:00;amb_temp;"15;8";;"15;8"
2026-08-24 17:58:00;ac_curr;"0;0";;"0;0"
2026-08-24 17:58:00;disc_temp;"23;4";;"23;4"
2026-08-24 17:58:58;in_water_temp;"24;3";;"24;3"
2026-08-24 17:59:30;tank_temp;"42;3";;"42;3"
2026-08-24 17:59:43;tank_temp;"42;6";;"42;6"
2026-08-24 18:00:31;out_water_temp;"25;0";;"25;0"
2026-08-24 18:01:51;tank_temp;"42;3";;"42;3"
2026-08-24 18:01:59;tank_temp;"42;6";;"42;6"
2026-08-24 18:02:39;tidr;"23;4";;"23;4"
2026-08-24 18:03:00;fault_flag;;False;"0;0"
2026-08-24 18:03:00;back_temp;"22;0";;"22;0"
2026-08-24 18:03:00;protect_flag;;False;"0;0"
2026-08-24 18:03:00;comp_freq;"0;0";;"0;0"
2026-08-24 18:03:00;m_eev;"480;0";;"480;0"
2026-08-24 18:03:00;a_eev;"10;0";;"10;0"
2026-08-24 18:03:00;ac_fan;;close;
2026-08-24 18:03:00;freeze;;False;"0;0"
2026-08-24 18:03:00;dc_fan1;"0;0";;"0;0"
2026-08-24 18:03:00;defrost;;False;"0;0"
2026-08-24 18:03:00;dc_fan2;"0;0";;"0;0"
2026-08-24 18:03:00;pump_sta;;False;"0;0"
2026-08-24 18:03:00;flow_rate;"0;0";;"0;0"
2026-08-24 18:03:00;valve;;False;"0;0"
2026-08-24 18:03:00;amb_temp;"15;6";;"15;6"
2026-08-24 18:03:00;ac_curr;"0;0";;"0;0"
2026-08-24 18:03:00;disc_temp;"23;3";;"23;3"
2026-08-24 18:04:01;in_water_temp;"24;1";;"24;1"
2026-08-24 18:05:10;tank_temp;"42;3";;"42;3"
2026-08-24 18:05:45;out_water_temp;"24;8";;"24;8"
2026-08-24 18:05:45;tank_temp;"42;6";;"42;6"
2026-08-24 18:06:28;in_water_temp;"23;9";;"23;9"
2026-08-24 18:07:25;tidr;"23;3";;"23;3"
2026-08-24 18:07:51;tank_temp;"42;3";;"42;3"
2026-08-24 18:08:14;fault_flag;;False;"0;0"
2026-08-24 18:08:14;back_temp;"21;8";;"21;8"
2026-08-24 18:08:14;protect_flag;;False;"0;0"
2026-08-24 18:08:14;comp_freq;"0;0";;"0;0"
2026-08-24 18:08:14;m_eev;"480;0";;"480;0"
2026-08-24 18:08:14;a_eev;"10;0";;"10;0"
2026-08-24 18:08:14;ac_fan;;close;
2026-08-24 18:08:14;freeze;;False;"0;0"
2026-08-24 18:08:14;dc_fan1;"0;0";;"0;0"
2026-08-24 18:08:14;defrost;;False;"0;0"
2026-08-24 18:08:14;dc_fan2;"0;0";;"0;0"
2026-08-24 18:08:14;pump_sta;;False;"0;0"
2026-08-24 18:08:14;flow_rate;"0;0";;"0;0"
2026-08-24 18:08:14;valve;;False;"0;0"
2026-08-24 18:08:14;amb_temp;"15;4";;"15;4"
2026-08-24 18:08:14;ac_curr;"0;0";;"0;0"
2026-08-24 18:08:14;disc_temp;"23;1";;"23;1"
2026-08-24 18:08:44;tank_temp;"42;6";;"42;6"
2026-08-24 18:09:59;tank_temp;"42;3";;"42;3"
2026-08-24 18:10:11;tank_temp;"42;6";;"42;6"
2026-08-24 18:10:47;out_water_temp;"24;6";;"24;6"
2026-08-24 18:10:47;tank_temp;"42;3";;"42;3"
2026-08-24 18:11:29;in_water_temp;"23;8";;"23;8"
2026-08-24 18:12:28;tidr;"23;3";;"23;3"
2026-08-24 18:13:17;fault_flag;;False;"0;0"
2026-08-24 18:13:17;back_temp;"21;6";;"21;6"
2026-08-24 18:13:17;protect_flag;;False;"0;0"
2026-08-24 18:13:17;comp_freq;"0;0";;"0;0"
2026-08-24 18:13:17;m_eev;"480;0";;"480;0"
2026-08-24 18:13:17;a_eev;"10;0";;"10;0"
2026-08-24 18:13:17;ac_fan;;close;
2026-08-24 18:13:17;freeze;;False;"0;0"
2026-08-24 18:13:17;dc_fan1;"0;0";;"0;0"
2026-08-24 18:13:17;defrost;;False;"0;0"
2026-08-24 18:13:17;dc_fan2;"0;0";;"0;0"
2026-08-24 18:13:17;pump_sta;;False;"0;0"
2026-08-24 18:13:17;flow_rate;"0;0";;"0;0"
2026-08-24 18:13:17;valve;;False;"0;0"
2026-08-24 18:13:17;amb_temp;"15;3";;"15;3"
2026-08-24 18:13:17;ac_curr;"0;0";;"0;0"
2026-08-24 18:13:17;disc_temp;"22;9";;"22;9"
2026-08-24 18:13:51;tank_temp;"41;8";;"41;8"
2026-08-24 18:14:31;tank_temp;"41;4";;"41;4"
2026-08-24 18:14:59;tank_temp;"40;9";;"40;9"
2026-08-24 18:15:07;out_water_temp;"24;4";;"24;4"
2026-08-24 18:15:14;in_water_temp;"23;5";;"23;5"
2026-08-24 18:15:47;tank_temp;"40;4";;"40;4"
2026-08-24 18:16:32;tank_temp;"39;9";;"39;9"
2026-08-24 18:16:33;pump_sta;;True;"1;0"
2026-08-24 18:16:36;flow_rate;"2;0";;"2;0"
2026-08-24 18:16:38;flow_rate;"5;0";;"5;0"
2026-08-24 18:16:41;flow_rate;"6;0";;"6;0"
2026-08-24 18:16:45;flow_rate;"5;0";;"5;0"
2026-08-24 18:16:47;out_water_temp;"24;7";;"24;7"
2026-08-24 18:16:51;flow_rate;"6;0";;"6;0"
2026-08-24 18:17:02;in_water_temp;"24;3";;"24;3"
2026-08-24 18:17:03;tank_temp;"39;5";;"39;5"
2026-08-24 18:17:04;out_water_temp;"24;3";;"24;3"
2026-08-24 18:17:07;in_water_temp;"24;6";;"24;6"
2026-08-24 18:17:15;out_water_temp;"24;8";;"24;8"
2026-08-24 18:17:23;out_water_temp;"25;1";;"25;1"
2026-08-24 18:17:28;tidr;"23;3";;"23;3"
2026-08-24 18:17:40;in_water_temp;"24;4";;"24;4"
2026-08-24 18:17:40;out_water_temp;"24;9";;"24;9"
2026-08-24 18:17:43;tank_temp;"39;1";;"39;1"
2026-08-24 18:17:44;flow_rate;"5;0";;"5;0"
2026-08-24 18:17:47;in_water_temp;"24;7";;"24;7"
2026-08-24 18:17:52;out_water_temp;"24;6";;"24;6"
2026-08-24 18:17:53;flow_rate;"7;0";;"7;0"
2026-08-24 18:17:55;in_water_temp;"25;0";;"25;0"
2026-08-24 18:17:56;a_eev;"49;0";;"49;0"
2026-08-24 18:17:56;flow_rate;"15;0";;"15;0"
2026-08-24 18:17:58;tidr;"23;4";;"23;4"
2026-08-24 18:17:58;a_eev;"132;0";;"132;0"
2026-08-24 18:18:02;a_eev;"215;0";;"215;0"
2026-08-24 18:18:03;in_water_temp;"25;3";;"25;3"
2026-08-24 18:18:05;a_eev;"297;0";;"297;0"
2026-08-24 18:18:07;out_water_temp;"24;9";;"24;9"
2026-08-24 18:18:09;a_eev;"380;0";;"380;0"
2026-08-24 18:18:09;dc_fan1;"20;0";;"20;0"
2026-08-24 18:18:10;in_water_temp;"25;7";;"25;7"
2026-08-24 18:18:12;a_eev;"463;0";;"463;0"
2026-08-24 18:18:12;dc_fan1;"48;0";;"48;0"
2026-08-24 18:18:13;out_water_temp;"25;2";;"25;2"
2026-08-24 18:18:14;a_eev;"480;0";;"480;0"
2026-08-24 18:18:14;dc_fan1;"111;0";;"111;0"
2026-08-24 18:18:17;dc_fan1;"173;0";;"173;0"
2026-08-24 18:18:20;fault_flag;;False;"0;0"
2026-08-24 18:18:20;back_temp;"21;4";;"21;4"
2026-08-24 18:18:20;protect_flag;;False;"0;0"
2026-08-24 18:18:20;comp_freq;"0;0";;"0;0"
2026-08-24 18:18:20;m_eev;"480;0";;"480;0"
2026-08-24 18:18:20;ac_fan;;close;
2026-08-24 18:18:20;freeze;;False;"0;0"
2026-08-24 18:18:20;defrost;;False;"0;0"
2026-08-24 18:18:20;dc_fan2;"0;0";;"0;0"
2026-08-24 18:18:20;in_water_temp;"26;0";;"26;0"
2026-08-24 18:18:20;valve;;False;"0;0"
2026-08-24 18:18:20;out_water_temp;"25;7";;"25;7"
2026-08-24 18:18:20;amb_temp;"15;3";;"15;3"
2026-08-24 18:18:20;ac_curr;"0;0";;"0;0"
2026-08-24 18:18:20;disc_temp;"22;7";;"22;7"
2026-08-24 18:18:21;a_eev;"441;0";;"441;0"
2026-08-24 18:18:21;dc_fan1;"236;0";;"236;0"
2026-08-24 18:18:23;tank_temp;"38;8";;"38;8"
2026-08-24 18:18:25;a_eev;"358;0";;"358;0"
2026-08-24 18:18:25;dc_fan1;"280;0";;"280;0"
2026-08-24 18:18:26;a_eev;"192;0";;"192;0"
2026-08-24 18:18:26;dc_fan1;"324;0";;"324;0"
2026-08-24 18:18:27;in_water_temp;"26;4";;"26;4"
2026-08-24 18:18:27;out_water_temp;"26;2";;"26;2"
2026-08-24 18:18:29;a_eev;"109;0";;"109;0"
2026-08-24 18:18:29;dc_fan1;"362;0";;"362;0"
2026-08-24 18:18:29;ac_curr;"6;0";;"6;0"
2026-08-24 18:18:32;comp_freq;"9;0";;"9;0"
2026-08-24 18:18:32;a_eev;"27;0";;"27;0"
2026-08-24 18:18:32;dc_fan1;"394;0";;"394;0"
2026-08-24 18:18:32;ac_curr;"19;0";;"19;0"
2026-08-24 18:18:35;in_water_temp;"26;7";;"26;7"
2026-08-24 18:18:35;out_water_temp;"26;5";;"26;5"
2026-08-24 18:18:36;comp_freq;"30;0";;"30;0"
2026-08-24 18:18:36;a_eev;"10;0";;"10;0"
2026-08-24 18:18:36;dc_fan1;"398;0";;"398;0"
2026-08-24 18:18:36;ac_curr;"20;0";;"20;0"
2026-08-24 18:18:39;comp_freq;"32;0";;"32;0"
2026-08-24 18:18:39;ac_curr;"18;0";;"18;0"
2026-08-24 18:18:42;comp_freq;"38;0";;"38;0"
2026-08-24 18:18:42;dc_fan1;"421;0";;"421;0"
2026-08-24 18:18:42;ac_curr;"16;0";;"16;0"
2026-08-24 18:18:43;in_water_temp;"27;0";;"27;0"
2026-08-24 18:18:43;out_water_temp;"26;9";;"26;9"
2026-08-24 18:18:45;comp_freq;"40;0";;"40;0"
2026-08-24 18:18:45;dc_fan1;"447;0";;"447;0"
2026-08-24 18:18:45;valve;;True;"1;0"
2026-08-24 18:18:47;out_water_temp;"27;1";;"27;1"
2026-08-24 18:18:49;ac_curr;"19;0";;"19;0"
2026-08-24 18:18:49;disc_temp;"23;3";;"23;3"
2026-08-24 18:18:51;in_water_temp;"27;3";;"27;3"
2026-08-24 18:18:52;m_eev;"441;0";;"441;0"
2026-08-24 18:18:52;dc_fan1;"441;0";;"441;0"
2026-08-24 18:18:52;flow_rate;"16;0";;"16;0"
2026-08-24 18:18:52;ac_curr;"28;0";;"28;0"
2026-08-24 18:18:52;disc_temp;"24;1";;"24;1"
2026-08-24 18:18:55;m_eev;"358;0";;"358;0"
2026-08-24 18:18:55;dc_fan1;"433;0";;"433;0"
2026-08-24 18:18:55;ac_curr;"31;0";;"31;0"
2026-08-24 18:18:56;out_water_temp;"26;9";;"26;9"
2026-08-24 18:18:57;comp_freq;"42;0";;"42;0"
2026-08-24 18:18:57;m_eev;"291;0";;"291;0"
2026-08-24 18:18:57;dc_fan1;"428;0";;"428;0"
2026-08-24 18:18:57;ac_curr;"36;0";;"36;0"
2026-08-24 18:18:57;disc_temp;"24;8";;"24;8"
2026-08-24 18:19:00;tidr;"23;3";;"23;3"
2026-08-24 18:19:01;back_temp;"20;0";;"20;0"
2026-08-24 18:19:01;comp_freq;"44;0";;"44;0"
2026-08-24 18:19:01;m_eev;"250;0";;"250;0"
2026-08-24 18:19:01;ac_curr;"35;0";;"35;0"
2026-08-24 18:19:01;disc_temp;"26;2";;"26;2"
2026-08-24 18:19:03;in_water_temp;"26;9";;"26;9"
2026-08-24 18:19:03;out_water_temp;"26;6";;"26;6"
2026-08-24 18:19:03;tank_temp;"38;4";;"38;4"
2026-08-24 18:19:04;back_temp;"18;8";;"18;8"
2026-08-24 18:19:04;comp_freq;"47;0";;"47;0"
2026-08-24 18:19:04;ac_curr;"38;0";;"38;0"
2026-08-24 18:19:06;back_temp;"17;7";;"17;7"
2026-08-24 18:19:06;comp_freq;"50;0";;"50;0"
2026-08-24 18:19:06;dc_fan1;"425;0";;"425;0"
2026-08-24 18:19:06;flow_rate;"17;0";;"17;0"
2026-08-24 18:19:06;ac_curr;"43;0";;"43;0"
2026-08-24 18:19:06;disc_temp;"26;9";;"26;9"
2026-08-24 18:19:10;comp_freq;"52;0";;"52;0"
2026-08-24 18:19:10;ac_curr;"45;0";;"45;0"
2026-08-24 18:19:11;ac_vol;"234;0";;"234;0"
2026-08-24 18:19:11;out_water_temp;"26;9";;"26;9"
2026-08-24 18:19:13;back_temp;"15;4";;"15;4"
2026-08-24 18:19:13;comp_freq;"54;0";;"54;0"
2026-08-24 18:19:13;dc_fan1;"422;0";;"422;0"
2026-08-24 18:19:13;amb_temp;"14;8";;"14;8"
2026-08-24 18:19:13;ac_curr;"49;0";;"49;0"
2026-08-24 18:19:13;disc_temp;"27;5";;"27;5"
2026-08-24 18:19:16;back_temp;"14;5";;"14;5"
2026-08-24 18:19:16;comp_freq;"57;0";;"57;0"
2026-08-24 18:19:16;ac_curr;"54;0";;"54;0"
2026-08-24 18:19:16;disc_temp;"28;0";;"28;0"
2026-08-24 18:19:18;in_water_temp;"27;3";;"27;3"
2026-08-24 18:19:20;back_temp;"12;7";;"12;7"
2026-08-24 18:19:20;comp_freq;"60;0";;"60;0"
2026-08-24 18:19:20;dc_fan1;"417;0";;"417;0"
2026-08-24 18:19:20;ac_curr;"63;0";;"63;0"
2026-08-24 18:19:20;disc_temp;"29;0";;"29;0"
2026-08-24 18:19:21;out_water_temp;"27;4";;"27;4"
2026-08-24 18:19:22;ac_curr;"65;0";;"65;0"
2026-08-24 18:19:23;in_water_temp;"27;7";;"27;7"
2026-08-24 18:19:23;out_water_temp;"27;9";;"27;9"
2026-08-24 18:19:25;back_temp;"12;0";;"12;0"
2026-08-24 18:19:25;disc_temp;"29;6";;"29;6"
2026-08-24 18:19:28;in_water_temp;"28;3";;"28;3"
2026-08-24 18:19:28;out_water_temp;"28;5";;"28;5"
2026-08-24 18:19:29;back_temp;"11;3";;"11;3"
2026-08-24 18:19:29;ac_curr;"66;0";;"66;0"
2026-08-24 18:19:29;disc_temp;"30;2";;"30;2"
2026-08-24 18:19:31;in_water_temp;"28;8";;"28;8"
2026-08-24 18:19:31;out_water_temp;"29;3";;"29;3"
2026-08-24 18:19:32;back_temp;"10;2";;"10;2"
2026-08-24 18:19:32;ac_curr;"67;0";;"67;0"
2026-08-24 18:19:32;disc_temp;"31;4";;"31;4"
2026-08-24 18:19:34;ac_curr;"69;0";;"69;0"
2026-08-24 18:19:35;in_water_temp;"29;5";;"29;5"
2026-08-24 18:19:35;out_water_temp;"30;1";;"30;1"
2026-08-24 18:19:37;ac_curr;"70;0";;"70;0"
2026-08-24 18:19:37;disc_temp;"32;0";;"32;0"
2026-08-24 18:19:39;in_water_temp;"29;9";;"29;9"
2026-08-24 18:19:40;out_water_temp;"30;8";;"30;8"
2026-08-24 18:19:41;back_temp;"9;5";;"9;5"
2026-08-24 18:19:41;dc_fan1;"454;0";;"454;0"
2026-08-24 18:19:41;ac_curr;"69;0";;"69;0"
2026-08-24 18:19:41;disc_temp;"32;6";;"32;6"
2026-08-24 18:19:43;in_water_temp;"30;3";;"30;3"
2026-08-24 18:19:43;out_water_temp;"31;5";;"31;5"
2026-08-24 18:19:44;dc_fan1;"516;0";;"516;0"
2026-08-24 18:19:44;disc_temp;"33;6";;"33;6"
2026-08-24 18:19:47;back_temp;"8;9";;"8;9"
2026-08-24 18:19:47;dc_fan1;"594;0";;"594;0"
2026-08-24 18:19:48;in_water_temp;"30;6";;"30;6"
2026-08-24 18:19:48;out_water_temp;"32;2";;"32;2"
2026-08-24 18:19:50;dc_fan1;"664;0";;"664;0"
2026-08-24 18:19:50;ac_curr;"70;0";;"70;0"
2026-08-24 18:19:51;out_water_temp;"32;8";;"32;8"
2026-08-24 18:19:53;dc_fan1;"722;0";;"722;0"
2026-08-24 18:19:53;ac_curr;"71;0";;"71;0"
2026-08-24 18:19:53;disc_temp;"34;6";;"34;6"
2026-08-24 18:19:55;out_water_temp;"33;3";;"33;3"
2026-08-24 18:19:57;dc_fan1;"769;0";;"769;0"
2026-08-24 18:19:57;ac_curr;"72;0";;"72;0"
2026-08-24 18:19:59;in_water_temp;"31;0";;"31;0"
2026-08-24 18:19:59;out_water_temp;"33;6";;"33;6"
2026-08-24 18:20:00;dc_fan1;"801;0";;"801;0"
2026-08-24 18:20:00;ac_curr;"71;0";;"71;0"
2026-08-24 18:20:00;disc_temp;"35;1";;"35;1"
2026-08-24 18:20:02;dc_fan1;"826;0";;"826;0"
2026-08-24 18:20:03;out_water_temp;"33;9";;"33;9"
2026-08-24 18:20:05;dc_fan1;"836;0";;"836;0"
2026-08-24 18:20:08;out_water_temp;"34;1";;"34;1"
2026-08-24 18:20:08;tank_temp;"38;0";;"38;0"
2026-08-24 18:20:17;m_eev;"211;0";;"211;0"
2026-08-24 18:20:17;out_water_temp;"34;4";;"34;4"
2026-08-24 18:20:17;disc_temp;"35;7";;"35;7"
2026-08-24 18:20:18;m_eev;"200;0";;"200;0"
2026-08-24 18:20:18;amb_temp;"14;3";;"14;3"
2026-08-24 18:20:18;ac_curr;"70;0";;"70;0"
2026-08-24 18:20:28;tidr;"23;4";;"23;4"
2026-08-24 18:20:28;dc_fan1;"833;0";;"833;0"
2026-08-24 18:20:28;ac_curr;"71;0";;"71;0"
2026-08-24 18:20:33;disc_temp;"36;2";;"36;2"
2026-08-24 18:20:37;ac_curr;"73;0";;"73;0"
2026-08-24 18:20:39;tank_temp;"37;6";;"37;6"
2026-08-24 18:20:40;dc_fan1;"830;0";;"830;0"
2026-08-24 18:20:40;ac_curr;"71;0";;"71;0"
2026-08-24 18:20:43;out_water_temp;"34;1";;"34;1"
2026-08-24 18:20:45;ac_curr;"73;0";;"73;0"
2026-08-24 18:20:46;in_water_temp;"30;7";;"30;7"
2026-08-24 18:20:49;back_temp;"8;4";;"8;4"
2026-08-24 18:20:51;out_water_temp;"33;9";;"33;9"
2026-08-24 18:20:52;disc_temp;"36;8";;"36;8"
2026-08-24 18:21:01;ac_curr;"72;0";;"72;0"
2026-08-24 18:21:01;disc_temp;"37;3";;"37;3"
2026-08-24 18:21:05;ac_curr;"73;0";;"73;0"
2026-08-24 18:21:08;amb_temp;"13;8";;"13;8"
2026-08-24 18:21:08;ac_curr;"74;0";;"74;0"
2026-08-24 18:21:11;tank_temp;"37;3";;"37;3"
2026-08-24 18:21:20;ac_curr;"76;0";;"76;0"
2026-08-24 18:21:20;disc_temp;"38;0";;"38;0"
2026-08-24 18:21:22;comp_freq;"61;0";;"61;0"
2026-08-24 18:21:22;m_eev;"180;0";;"180;0"
2026-08-24 18:21:22;ac_curr;"75;0";;"75;0"
2026-08-24 18:21:26;ac_vol;"230;0";;"230;0"
2026-08-24 18:21:26;ac_curr;"76;0";;"76;0"
2026-08-24 18:21:27;in_water_temp;"31;0";;"31;0"
2026-08-24 18:21:29;ac_curr;"77;0";;"77;0"
2026-08-24 18:21:31;out_water_temp;"34;1";;"34;1"
2026-08-24 18:21:32;ac_curr;"78;0";;"78;0"
2026-08-24 18:21:35;pump_sta;;True;"1;0"
2026-08-24 18:21:35;ac_curr;"79;0";;"79;0"
2026-08-24 18:21:38;dc_fan1;"827;0";;"827;0"
2026-08-24 18:21:39;in_water_temp;"31;4";;"31;4"
2026-08-24 18:21:39;out_water_temp;"34;4";;"34;4"
2026-08-24 18:21:41;flow_rate;"16;0";;"16;0"
2026-08-24 18:21:41;ac_curr;"80;0";;"80;0"
2026-08-24 18:21:41;disc_temp;"38;8";;"38;8"
2026-08-24 18:21:45;ac_curr;"77;0";;"77;0"
2026-08-24 18:21:47;out_water_temp;"34;6";;"34;6"
2026-08-24 18:21:48;comp_freq;"62;0";;"62;0"
2026-08-24 18:21:48;ac_curr;"80;0";;"80;0"
2026-08-24 18:21:48;disc_temp;"39;4";;"39;4"
2026-08-24 18:21:50;ac_curr;"82;0";;"82;0"
2026-08-24 18:21:51;in_water_temp;"31;7";;"31;7"
2026-08-24 18:21:53;ac_curr;"83;0";;"83;0"
2026-08-24 18:21:57;out_water_temp;"34;9";;"34;9"
2026-08-24 18:21:57;ac_curr;"84;0";;"84;0"
